COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL
119.0 , 4135.38461538 , 4132.82051282 , 4137.94871795 , 4136.41025641 , 4132.30769231 , 4132.82051282 , 4128.71794872 , 4137.43589744 , 4138.46153846 , 4143.07692308 , 4084.1025641 , 3407.17948718 , 4136.92307692 , 4132.30769231 , 2039.0 , 2036.0 , 17.646 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 4135.38461538 , 4135.38461538 , 4140.0 , 4137.43589744 , 4134.35897436 , 4133.84615385 , 4132.82051282 , 4136.41025641 , 4137.43589744 , 4143.07692308 , 4088.20512821 , 3408.71794872 , 4134.87179487 , 4135.38461538 , 2041.0 , 2035.0 , 17.662 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 4136.92307692 , 4137.94871795 , 4137.94871795 , 4135.8974359 , 4136.92307692 , 4135.38461538 , 4135.38461538 , 4140.51282051 , 4136.92307692 , 4143.58974359 , 4089.74358974 , 3408.71794872 , 4135.38461538 , 4135.38461538 , 2042.0 , 2034.0 , 17.662 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4136.92307692 , 4135.38461538 , 4138.46153846 , 4132.82051282 , 4136.41025641 , 4135.8974359 , 4130.76923077 , 4141.02564103 , 4137.94871795 , 4144.1025641 , 4086.66666667 , 3406.66666667 , 4137.43589744 , 4133.84615385 , 2042.0 , 2032.0 , 17.677 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 4134.35897436 , 4132.82051282 , 4137.43589744 , 4134.87179487 , 4133.84615385 , 4136.41025641 , 4129.23076923 , 4137.94871795 , 4139.48717949 , 4145.12820513 , 4087.69230769 , 3406.66666667 , 4138.46153846 , 4135.38461538 , 2042.0 , 2031.0 , 17.677 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 4137.43589744 , 4136.41025641 , 4139.48717949 , 4139.48717949 , 4131.79487179 , 4133.33333333 , 4129.23076923 , 4137.43589744 , 4140.0 , 4144.61538462 , 4086.66666667 , 3407.69230769 , 4137.43589744 , 4135.8974359 , 2042.0 , 2031.0 , 17.693 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 4137.94871795 , 4138.46153846 , 4140.0 , 4138.97435897 , 4133.84615385 , 4132.30769231 , 4128.71794872 , 4138.46153846 , 4139.48717949 , 4145.64102564 , 4084.61538462 , 3408.71794872 , 4137.94871795 , 4135.8974359 , 2041.0 , 2032.0 , 17.693 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 4135.8974359 , 4137.43589744 , 4136.41025641 , 4137.43589744 , 4134.35897436 , 4135.8974359 , 4131.28205128 , 4136.92307692 , 4141.02564103 , 4144.61538462 , 4086.15384615 , 3405.64102564 , 4137.94871795 , 4133.33333333 , 2042.0 , 2029.0 , 17.714 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 4136.92307692 , 4134.87179487 , 4136.92307692 , 4137.43589744 , 4129.74358974 , 4135.38461538 , 4127.17948718 , 4137.94871795 , 4141.02564103 , 4143.58974359 , 4089.74358974 , 3408.71794872 , 4138.46153846 , 4135.38461538 , 2043.0 , 2030.0 , 17.715 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 4136.92307692 , 4134.87179487 , 4138.97435897 , 4140.0 , 4134.35897436 , 4133.84615385 , 4127.69230769 , 4138.97435897 , 4138.97435897 , 4145.12820513 , 4085.64102564 , 3407.69230769 , 4137.43589744 , 4133.33333333 , 2044.0 , 2031.0 , 17.73 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 4136.92307692 , 4132.82051282 , 4138.46153846 , 4137.43589744 , 4138.97435897 , 4133.84615385 , 4129.74358974 , 4134.35897436 , 4135.8974359 , 4144.61538462 , 4083.58974359 , 3407.17948718 , 4137.94871795 , 4133.33333333 , 2045.0 , 2033.0 , 17.73 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 4136.41025641 , 4131.79487179 , 4141.53846154 , 4137.43589744 , 4134.87179487 , 4134.87179487 , 4133.33333333 , 4136.41025641 , 4141.02564103 , 4145.12820513 , 4084.61538462 , 3405.12820513 , 4136.92307692 , 4133.33333333 , 2044.0 , 2033.0 , 17.746 , 0.0 , 0.0 , 0.0 , 0.0 , 

2.0 , 4137.94871795 , 4134.35897436 , 4146.66666667 , 4134.87179487 , 4130.25641026 , 4132.30769231 , 4126.66666667 , 4138.97435897 , 4141.53846154 , 4145.12820513 , 4084.61538462 , 3409.23076923 , 4134.35897436 , 4137.94871795 , 2045.0 , 2035.0 , 17.746 , 0.0 , 0.0 , 0.0 , 0.0 , 

3.0 , 4135.38461538 , 4135.8974359 , 4138.46153846 , 4134.35897436 , 4135.38461538 , 4133.84615385 , 4129.23076923 , 4135.8974359 , 4139.48717949 , 4143.58974359 , 4084.1025641 , 3408.71794872 , 4136.41025641 , 4136.92307692 , 2044.0 , 2036.0 , 17.762 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 4136.41025641 , 4132.82051282 , 4135.38461538 , 4136.92307692 , 4138.97435897 , 4133.33333333 , 4130.76923077 , 4135.38461538 , 4140.51282051 , 4143.07692308 , 4089.23076923 , 3409.74358974 , 4140.0 , 4137.94871795 , 2043.0 , 2035.0 , 17.762 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 4136.92307692 , 4131.79487179 , 4137.43589744 , 4140.0 , 4139.48717949 , 4133.84615385 , 4136.41025641 , 4142.56410256 , 4141.02564103 , 4146.15384615 , 4090.76923077 , 3407.17948718 , 4136.92307692 , 4134.35897436 , 2042.0 , 2037.0 , 17.777 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 4138.46153846 , 4135.38461538 , 4138.46153846 , 4137.43589744 , 4138.46153846 , 4135.38461538 , 4131.28205128 , 4137.94871795 , 4137.94871795 , 4146.66666667 , 4088.20512821 , 3409.74358974 , 4137.43589744 , 4135.38461538 , 2041.0 , 2035.0 , 17.777 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 4137.43589744 , 4137.94871795 , 4132.82051282 , 4137.94871795 , 4136.41025641 , 4136.92307692 , 4133.33333333 , 4133.33333333 , 4139.48717949 , 4147.17948718 , 4087.69230769 , 3410.76923077 , 4141.02564103 , 4132.82051282 , 2043.0 , 2035.0 , 17.793 , 0.0 , 0.0 , 0.0 , 0.0 , 

8.0 , 4138.97435897 , 4136.41025641 , 4134.35897436 , 4140.0 , 4133.84615385 , 4133.84615385 , 4130.25641026 , 4136.41025641 , 4138.97435897 , 4146.15384615 , 4088.20512821 , 3409.74358974 , 4137.94871795 , 4134.87179487 , 2043.0 , 2035.0 , 17.793 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 4137.43589744 , 4135.38461538 , 4134.87179487 , 4143.07692308 , 4133.84615385 , 4131.79487179 , 4131.28205128 , 4140.51282051 , 4137.43589744 , 4144.1025641 , 4085.12820513 , 3406.15384615 , 4136.92307692 , 4134.35897436 , 2042.0 , 2034.0 , 17.81 , 0.0 , 0.0 , 0.0 , 0.0 , 

10.0 , 4136.92307692 , 4136.41025641 , 4137.94871795 , 4143.58974359 , 4132.30769231 , 4132.82051282 , 4129.74358974 , 4136.41025641 , 4138.97435897 , 4144.61538462 , 4084.1025641 , 3406.15384615 , 4138.46153846 , 4134.35897436 , 2043.0 , 2034.0 , 17.815 , 0.0 , 0.0 , 0.0 , 0.0 , 

11.0 , 4137.43589744 , 4135.8974359 , 4137.94871795 , 4141.02564103 , 4134.35897436 , 4135.38461538 , 4130.25641026 , 4134.35897436 , 4140.0 , 4144.61538462 , 4087.17948718 , 3409.74358974 , 4136.41025641 , 4134.87179487 , 2041.0 , 2033.0 , 17.815 , 0.0 , 0.0 , 0.0 , 0.0 , 

12.0 , 4137.94871795 , 4135.8974359 , 4138.46153846 , 4141.53846154 , 4137.43589744 , 4133.33333333 , 4129.74358974 , 4135.8974359 , 4137.43589744 , 4141.53846154 , 4086.15384615 , 3409.74358974 , 4134.87179487 , 4135.8974359 , 2042.0 , 2034.0 , 17.83 , 0.0 , 0.0 , 0.0 , 0.0 , 

13.0 , 4135.38461538 , 4135.8974359 , 4136.92307692 , 4143.07692308 , 4135.8974359 , 4132.30769231 , 4129.74358974 , 4138.46153846 , 4137.94871795 , 4144.1025641 , 4086.66666667 , 3404.61538462 , 4138.46153846 , 4134.87179487 , 2041.0 , 2032.0 , 17.83 , 0.0 , 0.0 , 0.0 , 0.0 , 

14.0 , 4139.48717949 , 4136.41025641 , 4137.43589744 , 4138.46153846 , 4133.84615385 , 4135.38461538 , 4128.71794872 , 4136.92307692 , 4138.97435897 , 4148.71794872 , 4086.66666667 , 3403.58974359 , 4137.43589744 , 4132.82051282 , 2041.0 , 2032.0 , 17.846 , 0.0 , 0.0 , 0.0 , 0.0 , 

15.0 , 4141.53846154 , 4136.92307692 , 4136.41025641 , 4136.41025641 , 4135.8974359 , 4136.41025641 , 4127.69230769 , 4134.35897436 , 4135.38461538 , 4145.12820513 , 4085.12820513 , 3408.20512821 , 4133.33333333 , 4135.8974359 , 2043.0 , 2033.0 , 17.846 , 0.0 , 0.0 , 0.0 , 0.0 , 

16.0 , 4137.43589744 , 4137.43589744 , 4134.87179487 , 4142.05128205 , 4137.43589744 , 4135.38461538 , 4132.82051282 , 4134.87179487 , 4134.87179487 , 4142.56410256 , 4084.1025641 , 3405.64102564 , 4134.87179487 , 4135.38461538 , 2043.0 , 2033.0 , 17.862 , 0.0 , 0.0 , 0.0 , 0.0 , 

17.0 , 4136.92307692 , 4137.94871795 , 4135.8974359 , 4138.46153846 , 4132.82051282 , 4134.87179487 , 4132.30769231 , 4137.43589744 , 4137.94871795 , 4143.07692308 , 4089.23076923 , 3404.1025641 , 4138.97435897 , 4137.94871795 , 2042.0 , 2033.0 , 17.862 , 0.0 , 0.0 , 0.0 , 0.0 , 

18.0 , 4137.94871795 , 4139.48717949 , 4139.48717949 , 4134.87179487 , 4136.41025641 , 4136.92307692 , 4133.33333333 , 4139.48717949 , 4142.56410256 , 4142.56410256 , 4088.71794872 , 3404.1025641 , 4136.92307692 , 4135.38461538 , 2043.0 , 2034.0 , 17.877 , 0.0 , 0.0 , 0.0 , 0.0 , 

19.0 , 4137.43589744 , 4136.41025641 , 4141.02564103 , 4136.92307692 , 4138.97435897 , 4136.92307692 , 4130.25641026 , 4136.92307692 , 4141.53846154 , 4144.1025641 , 4083.07692308 , 3406.15384615 , 4133.84615385 , 4135.8974359 , 2044.0 , 2033.0 , 17.877 , 0.0 , 0.0 , 0.0 , 0.0 , 

20.0 , 4134.87179487 , 4132.82051282 , 4137.43589744 , 4140.0 , 4137.94871795 , 4134.87179487 , 4134.35897436 , 4136.92307692 , 4141.02564103 , 4147.69230769 , 4084.1025641 , 3405.12820513 , 4135.38461538 , 4131.79487179 , 2044.0 , 2034.0 , 17.893 , 0.0 , 0.0 , 0.0 , 0.0 , 

21.0 , 4136.92307692 , 4133.84615385 , 4139.48717949 , 4137.43589744 , 4136.92307692 , 4131.79487179 , 4129.74358974 , 4136.92307692 , 4140.51282051 , 4146.15384615 , 4089.74358974 , 3409.23076923 , 4138.97435897 , 4136.41025641 , 2044.0 , 2036.0 , 17.893 , 0.0 , 0.0 , 0.0 , 0.0 , 

22.0 , 4136.41025641 , 4134.87179487 , 4139.48717949 , 4138.46153846 , 4140.0 , 4134.35897436 , 4132.82051282 , 4136.92307692 , 4140.0 , 4144.61538462 , 4088.71794872 , 3405.64102564 , 4140.0 , 4135.8974359 , 2045.0 , 2036.0 , 17.912 , 0.0 , 0.0 , 0.0 , 0.0 , 

23.0 , 4135.8974359 , 4134.87179487 , 4139.48717949 , 4137.94871795 , 4138.46153846 , 4136.41025641 , 4130.76923077 , 4135.38461538 , 4137.43589744 , 4143.58974359 , 4087.69230769 , 3407.17948718 , 4137.94871795 , 4135.38461538 , 2044.0 , 2036.0 , 17.915 , 0.0 , 0.0 , 0.0 , 0.0 , 

24.0 , 4133.84615385 , 4135.8974359 , 4136.41025641 , 4136.41025641 , 4138.97435897 , 4135.38461538 , 4132.82051282 , 4137.43589744 , 4140.0 , 4143.58974359 , 4088.71794872 , 3408.71794872 , 4135.8974359 , 4133.33333333 , 2044.0 , 2037.0 , 17.915 , 0.0 , 0.0 , 0.0 , 0.0 , 

25.0 , 4136.41025641 , 4135.8974359 , 4138.97435897 , 4137.43589744 , 4138.97435897 , 4135.38461538 , 4129.74358974 , 4137.94871795 , 4141.53846154 , 4146.66666667 , 4089.23076923 , 3409.74358974 , 4138.97435897 , 4138.46153846 , 2042.0 , 2037.0 , 17.93 , 0.0 , 0.0 , 0.0 , 0.0 , 

26.0 , 4135.38461538 , 4135.8974359 , 4136.41025641 , 4138.46153846 , 4135.38461538 , 4137.94871795 , 4133.84615385 , 4136.92307692 , 4141.53846154 , 4146.15384615 , 4087.69230769 , 3406.66666667 , 4141.02564103 , 4135.8974359 , 2043.0 , 2037.0 , 17.93 , 0.0 , 0.0 , 0.0 , 0.0 , 

27.0 , 4135.38461538 , 4135.38461538 , 4136.41025641 , 4135.38461538 , 4133.33333333 , 4134.87179487 , 4132.30769231 , 4134.87179487 , 4137.43589744 , 4143.58974359 , 4086.15384615 , 3407.69230769 , 4136.41025641 , 4134.35897436 , 2042.0 , 2039.0 , 17.946 , 0.0 , 0.0 , 0.0 , 0.0 , 

28.0 , 4134.35897436 , 4131.79487179 , 4135.8974359 , 4134.35897436 , 4136.41025641 , 4134.87179487 , 4132.30769231 , 4136.41025641 , 4138.46153846 , 4145.12820513 , 4084.61538462 , 3407.69230769 , 4135.38461538 , 4135.8974359 , 2042.0 , 2037.0 , 17.946 , 0.0 , 0.0 , 0.0 , 0.0 , 

29.0 , 4135.38461538 , 4132.82051282 , 4138.46153846 , 4136.92307692 , 4134.87179487 , 4134.35897436 , 4129.74358974 , 4135.38461538 , 4141.53846154 , 4146.66666667 , 4085.64102564 , 3406.66666667 , 4137.43589744 , 4136.41025641 , 2043.0 , 2039.0 , 17.961 , 0.0 , 0.0 , 0.0 , 0.0 , 

30.0 , 4134.87179487 , 4135.8974359 , 4135.8974359 , 4140.51282051 , 4132.82051282 , 4133.84615385 , 4131.28205128 , 4135.38461538 , 4140.51282051 , 4144.61538462 , 4089.23076923 , 3407.17948718 , 4136.41025641 , 4133.84615385 , 2042.0 , 2039.0 , 17.961 , 0.0 , 0.0 , 0.0 , 0.0 , 

31.0 , 4136.92307692 , 4135.38461538 , 4135.38461538 , 4139.48717949 , 4136.41025641 , 4131.28205128 , 4133.33333333 , 4137.94871795 , 4137.94871795 , 4143.07692308 , 4086.66666667 , 3406.66666667 , 4134.87179487 , 4134.35897436 , 2041.0 , 2038.0 , 17.977 , 0.0 , 0.0 , 0.0 , 0.0 , 

32.0 , 4138.46153846 , 4133.84615385 , 4136.41025641 , 4136.41025641 , 4137.43589744 , 4129.74358974 , 4131.79487179 , 4137.94871795 , 4138.97435897 , 4143.07692308 , 4084.61538462 , 3407.69230769 , 4137.43589744 , 4137.43589744 , 2042.0 , 2036.0 , 17.977 , 0.0 , 0.0 , 0.0 , 0.0 , 

33.0 , 4138.46153846 , 4134.87179487 , 4137.94871795 , 4135.8974359 , 4134.87179487 , 4130.25641026 , 4129.74358974 , 4134.35897436 , 4138.97435897 , 4144.1025641 , 4087.69230769 , 3407.69230769 , 4136.92307692 , 4136.92307692 , 2042.0 , 2035.0 , 17.993 , 0.0 , 0.0 , 0.0 , 0.0 , 

34.0 , 4136.92307692 , 4135.38461538 , 4136.41025641 , 4136.41025641 , 4135.38461538 , 4131.28205128 , 4129.23076923 , 4135.8974359 , 4140.0 , 4144.61538462 , 4087.69230769 , 3407.17948718 , 4134.87179487 , 4136.41025641 , 2042.0 , 2035.0 , 17.993 , 0.0 , 0.0 , 0.0 , 0.0 , 

35.0 , 4136.92307692 , 4135.38461538 , 4134.87179487 , 4138.97435897 , 4136.92307692 , 4133.84615385 , 4130.25641026 , 4140.0 , 4143.58974359 , 4144.61538462 , 4082.56410256 , 3404.61538462 , 4136.41025641 , 4134.35897436 , 2042.0 , 2035.0 , 18.014 , 0.0 , 0.0 , 0.0 , 0.0 , 

36.0 , 4138.46153846 , 4133.84615385 , 4140.0 , 4137.94871795 , 4135.8974359 , 4135.38461538 , 4125.64102564 , 4138.46153846 , 4141.53846154 , 4143.07692308 , 4082.56410256 , 3408.71794872 , 4142.05128205 , 4137.43589744 , 2042.0 , 2035.0 , 18.015 , 0.0 , 0.0 , 0.0 , 0.0 , 

37.0 , 4137.43589744 , 4133.33333333 , 4142.56410256 , 4135.8974359 , 4134.87179487 , 4136.92307692 , 4130.25641026 , 4136.92307692 , 4139.48717949 , 4141.02564103 , 4085.12820513 , 3409.23076923 , 4141.02564103 , 4136.92307692 , 2042.0 , 2036.0 , 18.015 , 0.0 , 0.0 , 0.0 , 0.0 , 

38.0 , 4136.41025641 , 4134.35897436 , 4139.48717949 , 4134.87179487 , 4132.82051282 , 4134.87179487 , 4130.25641026 , 4135.8974359 , 4139.48717949 , 4142.56410256 , 4087.69230769 , 3408.71794872 , 4136.41025641 , 4138.97435897 , 2041.0 , 2034.0 , 18.031 , 0.0 , 0.0 , 0.0 , 0.0 , 

39.0 , 4134.35897436 , 4136.92307692 , 4135.8974359 , 4138.46153846 , 4135.38461538 , 4133.84615385 , 4134.35897436 , 4137.43589744 , 4141.02564103 , 4147.17948718 , 4085.12820513 , 3403.58974359 , 4137.43589744 , 4133.33333333 , 2043.0 , 2033.0 , 18.031 , 0.0 , 0.0 , 0.0 , 0.0 , 

40.0 , 4136.92307692 , 4136.92307692 , 4136.92307692 , 4137.94871795 , 4135.38461538 , 4132.82051282 , 4130.76923077 , 4137.43589744 , 4137.94871795 , 4145.12820513 , 4084.1025641 , 3406.15384615 , 4139.48717949 , 4131.28205128 , 2045.0 , 2035.0 , 18.046 , 0.0 , 0.0 , 0.0 , 0.0 , 

41.0 , 4137.94871795 , 4135.38461538 , 4134.35897436 , 4137.43589744 , 4133.33333333 , 4133.33333333 , 4133.84615385 , 4138.46153846 , 4138.97435897 , 4141.02564103 , 4085.64102564 , 3407.17948718 , 4137.94871795 , 4131.79487179 , 2044.0 , 2036.0 , 18.046 , 0.0 , 0.0 , 0.0 , 0.0 , 

42.0 , 4137.43589744 , 4133.84615385 , 4135.8974359 , 4138.46153846 , 4133.84615385 , 4132.30769231 , 4127.69230769 , 4137.43589744 , 4139.48717949 , 4142.05128205 , 4087.17948718 , 3410.76923077 , 4138.46153846 , 4140.0 , 2044.0 , 2036.0 , 18.062 , 0.0 , 0.0 , 0.0 , 0.0 , 

43.0 , 4132.82051282 , 4133.84615385 , 4135.8974359 , 4139.48717949 , 4136.92307692 , 4133.84615385 , 4128.20512821 , 4138.46153846 , 4140.51282051 , 4144.61538462 , 4084.1025641 , 3408.71794872 , 4138.46153846 , 4134.87179487 , 2045.0 , 2034.0 , 18.077 , 0.0 , 0.0 , 0.0 , 0.0 , 

44.0 , 4134.35897436 , 4133.84615385 , 4138.97435897 , 4134.35897436 , 4135.8974359 , 4132.82051282 , 4127.17948718 , 4135.8974359 , 4138.97435897 , 4144.61538462 , 4081.53846154 , 3407.69230769 , 4136.41025641 , 4135.38461538 , 2044.0 , 2034.0 , 18.077 , 0.0 , 0.0 , 0.0 , 0.0 , 

45.0 , 4134.35897436 , 4134.35897436 , 4137.94871795 , 4131.79487179 , 4135.38461538 , 4131.28205128 , 4132.30769231 , 4134.87179487 , 4138.97435897 , 4146.15384615 , 4083.58974359 , 3406.66666667 , 4135.38461538 , 4138.46153846 , 2043.0 , 2034.0 , 18.093 , 0.0 , 0.0 , 0.0 , 0.0 , 

46.0 , 4135.8974359 , 4135.8974359 , 4137.43589744 , 4136.41025641 , 4132.82051282 , 4132.30769231 , 4130.76923077 , 4136.92307692 , 4140.0 , 4144.61538462 , 4088.20512821 , 3407.17948718 , 4134.87179487 , 4135.38461538 , 2042.0 , 2035.0 , 18.093 , 0.0 , 0.0 , 0.0 , 0.0 , 

47.0 , 4136.41025641 , 4134.35897436 , 4135.38461538 , 4138.46153846 , 4132.30769231 , 4134.87179487 , 4132.30769231 , 4138.46153846 , 4138.97435897 , 4142.05128205 , 4088.71794872 , 3406.66666667 , 4137.43589744 , 4131.28205128 , 2041.0 , 2034.0 , 18.093 , 0.0 , 0.0 , 0.0 , 0.0 , 

48.0 , 4136.41025641 , 4133.84615385 , 4137.94871795 , 4137.43589744 , 4138.97435897 , 4135.38461538 , 4129.74358974 , 4137.94871795 , 4137.43589744 , 4143.07692308 , 4087.69230769 , 3408.20512821 , 4138.97435897 , 4135.38461538 , 2040.0 , 2034.0 , 18.115 , 0.0 , 0.0 , 0.0 , 0.0 , 

49.0 , 4135.38461538 , 4136.92307692 , 4136.92307692 , 4139.48717949 , 4139.48717949 , 4133.84615385 , 4127.69230769 , 4137.94871795 , 4138.97435897 , 4145.64102564 , 4086.66666667 , 3409.23076923 , 4138.97435897 , 4136.41025641 , 2041.0 , 2033.0 , 18.115 , 0.0 , 0.0 , 0.0 , 0.0 , 

50.0 , 4137.43589744 , 4139.48717949 , 4136.92307692 , 4141.02564103 , 4132.30769231 , 4131.79487179 , 4127.69230769 , 4136.92307692 , 4140.0 , 4144.61538462 , 4083.58974359 , 3406.15384615 , 4140.51282051 , 4134.35897436 , 2041.0 , 2032.0 , 18.13 , 0.0 , 0.0 , 0.0 , 0.0 , 

51.0 , 4137.43589744 , 4136.41025641 , 4135.8974359 , 4137.43589744 , 4132.30769231 , 4130.76923077 , 4130.25641026 , 4135.8974359 , 4136.92307692 , 4143.58974359 , 4083.58974359 , 3407.69230769 , 4138.46153846 , 4137.43589744 , 2042.0 , 2032.0 , 18.13 , 0.0 , 0.0 , 0.0 , 0.0 , 

52.0 , 4137.43589744 , 4133.84615385 , 4136.92307692 , 4135.8974359 , 4134.87179487 , 4130.76923077 , 4131.79487179 , 4136.92307692 , 4137.43589744 , 4145.64102564 , 4085.12820513 , 3410.25641026 , 4132.30769231 , 4136.41025641 , 2043.0 , 2034.0 , 18.146 , 0.0 , 0.0 , 0.0 , 0.0 , 

53.0 , 4138.46153846 , 4133.84615385 , 4140.51282051 , 4136.92307692 , 4133.33333333 , 4129.74358974 , 4129.23076923 , 4136.92307692 , 4138.97435897 , 4147.69230769 , 4083.07692308 , 3410.76923077 , 4136.41025641 , 4133.84615385 , 2042.0 , 2033.0 , 18.146 , 0.0 , 0.0 , 0.0 , 0.0 , 

54.0 , 4137.94871795 , 4136.41025641 , 4138.97435897 , 4137.43589744 , 4133.84615385 , 4133.33333333 , 4133.84615385 , 4137.43589744 , 4140.51282051 , 4147.69230769 , 4083.58974359 , 3406.15384615 , 4141.02564103 , 4133.33333333 , 2043.0 , 2033.0 , 18.162 , 0.0 , 0.0 , 0.0 , 0.0 , 

55.0 , 4135.38461538 , 4135.8974359 , 4135.38461538 , 4135.8974359 , 4134.87179487 , 4133.33333333 , 4132.30769231 , 4137.94871795 , 4141.02564103 , 4146.66666667 , 4091.28205128 , 3407.69230769 , 4136.92307692 , 4137.94871795 , 2043.0 , 2032.0 , 18.162 , 0.0 , 0.0 , 0.0 , 0.0 , 

56.0 , 4133.84615385 , 4135.38461538 , 4135.8974359 , 4139.48717949 , 4135.38461538 , 4130.76923077 , 4132.30769231 , 4136.92307692 , 4142.05128205 , 4146.15384615 , 4088.20512821 , 3408.20512821 , 4133.84615385 , 4133.84615385 , 2042.0 , 2031.0 , 18.177 , 0.0 , 0.0 , 0.0 , 0.0 , 

57.0 , 4137.94871795 , 4135.8974359 , 4137.94871795 , 4140.0 , 4135.38461538 , 4132.30769231 , 4128.20512821 , 4133.84615385 , 4140.0 , 4145.64102564 , 4084.61538462 , 3410.76923077 , 4137.94871795 , 4134.35897436 , 2042.0 , 2032.0 , 18.177 , 0.0 , 0.0 , 0.0 , 0.0 , 

58.0 , 4137.43589744 , 4135.38461538 , 4136.92307692 , 4138.46153846 , 4137.43589744 , 4136.92307692 , 4132.82051282 , 4138.46153846 , 4141.53846154 , 4147.69230769 , 4089.74358974 , 3406.66666667 , 4138.46153846 , 4134.35897436 , 2041.0 , 2032.0 , 18.193 , 0.0 , 0.0 , 0.0 , 0.0 , 

59.0 , 4138.97435897 , 4135.38461538 , 4140.0 , 4137.94871795 , 4135.38461538 , 4133.33333333 , 4130.25641026 , 4138.97435897 , 4140.0 , 4146.66666667 , 4090.25641026 , 3405.64102564 , 4137.43589744 , 4136.92307692 , 2043.0 , 2033.0 , 18.193 , 0.0 , 0.0 , 0.0 , 0.0 , 

60.0 , 4137.43589744 , 4136.41025641 , 4137.94871795 , 4139.48717949 , 4135.8974359 , 4133.84615385 , 4133.33333333 , 4135.8974359 , 4139.48717949 , 4145.12820513 , 4084.61538462 , 3405.64102564 , 4139.48717949 , 4134.35897436 , 2042.0 , 2034.0 , 18.212 , 0.0 , 0.0 , 0.0 , 0.0 , 

61.0 , 4137.43589744 , 4134.87179487 , 4138.46153846 , 4137.43589744 , 4136.92307692 , 4136.41025641 , 4130.25641026 , 4135.38461538 , 4140.0 , 4147.17948718 , 4084.1025641 , 3409.23076923 , 4140.51282051 , 4136.92307692 , 2042.0 , 2034.0 , 18.215 , 0.0 , 0.0 , 0.0 , 0.0 , 

62.0 , 4135.38461538 , 4134.87179487 , 4137.43589744 , 4137.94871795 , 4137.43589744 , 4136.41025641 , 4134.87179487 , 4137.94871795 , 4141.02564103 , 4149.74358974 , 4084.61538462 , 3406.66666667 , 4140.51282051 , 4135.8974359 , 2042.0 , 2035.0 , 18.215 , 0.0 , 0.0 , 0.0 , 0.0 , 

63.0 , 4138.46153846 , 4136.92307692 , 4136.92307692 , 4140.0 , 4134.87179487 , 4133.84615385 , 4134.35897436 , 4134.87179487 , 4139.48717949 , 4145.64102564 , 4082.56410256 , 3406.66666667 , 4138.46153846 , 4136.41025641 , 2041.0 , 2037.0 , 18.23 , 0.0 , 0.0 , 0.0 , 0.0 , 

64.0 , 4136.41025641 , 4135.38461538 , 4133.84615385 , 4138.97435897 , 4136.41025641 , 4134.87179487 , 4131.79487179 , 4135.8974359 , 4141.02564103 , 4144.61538462 , 4083.58974359 , 3407.69230769 , 4136.41025641 , 4132.82051282 , 2041.0 , 2036.0 , 18.23 , 0.0 , 0.0 , 0.0 , 0.0 , 

65.0 , 4135.38461538 , 4133.84615385 , 4135.38461538 , 4135.38461538 , 4135.8974359 , 4135.8974359 , 4127.17948718 , 4134.87179487 , 4141.02564103 , 4146.66666667 , 4085.12820513 , 3408.20512821 , 4135.8974359 , 4132.82051282 , 2041.0 , 2036.0 , 18.246 , 0.0 , 0.0 , 0.0 , 0.0 , 

66.0 , 4135.38461538 , 4134.87179487 , 4135.8974359 , 4135.8974359 , 4131.79487179 , 4134.87179487 , 4130.76923077 , 4133.33333333 , 4140.0 , 4146.66666667 , 4085.12820513 , 3406.15384615 , 4138.46153846 , 4133.33333333 , 2040.0 , 2037.0 , 18.246 , 0.0 , 0.0 , 0.0 , 0.0 , 

67.0 , 4135.8974359 , 4134.87179487 , 4140.0 , 4137.43589744 , 4132.30769231 , 4135.8974359 , 4131.28205128 , 4137.43589744 , 4139.48717949 , 4145.12820513 , 4086.66666667 , 3405.64102564 , 4136.92307692 , 4132.30769231 , 2040.0 , 2037.0 , 18.262 , 0.0 , 0.0 , 0.0 , 0.0 , 

